None,closeask,openask,highask,lowask
581,1.14174,1.14195,1.14228,1.14167
582,1.14216,1.14174,1.14223,1.14126
583,1.14206,1.14216,1.14297,1.14192
584,1.14289,1.14206,1.1433,1.14167
585,1.14147,1.14289,1.14339,1.14116
586,1.14069,1.14147,1.14182,1.1405
587,1.14053,1.14069,1.14109,1.14011
588,1.14095,1.14053,1.14121,1.14018
589,1.14127,1.14095,1.14174,1.14094
590,1.14095,1.14127,1.14134,1.14092
591,1.14129,1.14095,1.1413,1.14087
592,1.14056,1.14129,1.14139,1.14014
593,1.14058,1.14056,1.1408,1.14036
594,1.14092,1.14058,1.14098,1.14049
595,1.14068,1.14092,1.14093,1.14037
596,1.14012,1.14068,1.14074,1.13979
597,1.14031,1.14012,1.14066,1.13962
598,1.13984,1.14031,1.14032,1.13964
599,1.14013,1.13984,1.14019,1.13984
600,1.13969,1.14013,1.14026,1.1396
601,1.13903,1.13969,1.13983,1.13878
602,1.13893,1.13903,1.13904,1.13803
603,1.13914,1.13893,1.13954,1.1382
604,1.13885,1.13914,1.13958,1.13883
605,1.1397,1.13885,1.1399,1.13871
606,1.13848,1.1397,1.13973,1.13832
607,1.13918,1.13848,1.13954,1.13839
608,1.13868,1.13918,1.13957,1.13863
609,1.13833,1.13868,1.13903,1.13816
610,1.13772,1.13833,1.13861,1.1375
611,1.13799,1.13772,1.13825,1.13748
612,1.13757,1.13799,1.13822,1.13743
613,1.13663,1.13757,1.1376,1.13643
614,1.13645,1.13663,1.13665,1.13622
615,1.13683,1.13645,1.13698,1.13631
616,1.13625,1.13683,1.13684,1.13611
617,1.13679,1.13625,1.13698,1.13621
618,1.13658,1.13679,1.13686,1.13651
619,1.13646,1.13658,1.13678,1.13639
620,1.13609,1.13646,1.13656,1.13593
621,1.13609,1.13609,1.1363,1.13586
622,1.13599,1.13609,1.13614,1.13593
623,1.13622,1.13599,1.13622,1.1357
624,1.13598,1.13622,1.13647,1.13596
625,1.13664,1.13598,1.13668,1.13591
626,1.13544,1.13664,1.13664,1.13535
627,1.13555,1.13544,1.13572,1.13465
628,1.13451,1.13555,1.13555,1.13402
629,1.13366,1.13451,1.13464,1.13319
630,1.13284,1.13366,1.13371,1.13242
631,1.13444,1.13284,1.13445,1.1327
