None,closeask,openask,highask,lowask
4586,108.303,108.177,108.318,108.169
4587,108.377,108.303,108.458,108.277
4588,108.457,108.377,108.464,108.356
4589,108.499,108.457,108.52,108.404
4590,108.455,108.499,108.541,108.443
4591,108.543,108.455,108.602,108.449
4592,108.53,108.543,108.555,108.512
4593,108.552,108.53,108.583,108.505
4594,108.538,108.552,108.581,108.501
4595,108.536,108.538,108.561,108.493
4596,108.546,108.536,108.555,108.517
4597,108.505,108.546,108.553,108.492
4598,108.477,108.505,108.523,108.473
4599,108.483,108.477,108.493,108.304
4600,108.416,108.483,108.49,108.383
4601,108.369,108.416,108.419,108.34
4602,108.368,108.369,108.421,108.365
4603,108.352,108.368,108.406,108.334
4604,108.382,108.352,108.401,108.309
4605,108.447,108.382,108.455,108.335
4606,108.577,108.447,108.585,108.397
4607,108.694,108.577,108.695,108.535
4608,108.798,108.694,108.804,108.632
4609,108.974,108.798,108.982,108.778
4610,108.816,108.974,108.984,108.812
4611,108.935,108.816,108.96,108.802
4612,108.875,108.935,108.955,108.813
4613,109.041,108.875,109.055,108.854
4614,108.937,109.041,109.082,108.868
4615,108.917,108.937,109.011,108.903
4616,108.978,108.917,108.994,108.903
4617,108.867,108.978,108.984,108.862
4618,108.965,108.867,108.966,108.865
4619,109.003,108.965,109.003,108.87
4620,109.003,108.944,109.037,108.906
4621,108.914,109.003,109.02,108.896
4622,108.923,108.914,108.951,108.892
4623,108.888,108.923,108.968,108.855
4624,108.904,108.888,108.994,108.875
4625,108.881,108.904,108.928,108.835
4626,108.881,108.881,108.902,108.849
4627,108.849,108.881,108.896,108.827
4628,108.72,108.849,108.864,108.699
4629,108.695,108.72,108.753,108.686
4630,108.681,108.695,108.746,108.659
4631,108.657,108.681,108.689,108.602
4632,108.578,108.657,108.698,108.576
4633,108.443,108.578,108.59,108.416
4634,108.483,108.443,108.536,108.397
4635,108.353,108.483,108.528,108.343
